,AirBnb Neighborhood,AirBnb Price,AirBnb Type,AirBnb Lat,AirBnb Long,AirBnb Source,neighborhood name,Regular Price,Regular Type,Regular Lat,Regular Long,Regular Source
4149,"{'id': 403183, 'name': 'South Robertson'}",1080,Apartment,34.05289078,-118.3791122,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
4150,"{'id': 403183, 'name': 'South Robertson'}",1080,Apartment,34.05289078,-118.3791122,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
4151,"{'id': 403183, 'name': 'South Robertson'}",1080,Apartment,34.05289078,-118.3791122,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
4152,"{'id': 403183, 'name': 'South Robertson'}",1080,Apartment,34.05289078,-118.3791122,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
4153,"{'id': 403183, 'name': 'South Robertson'}",1080,Apartment,34.05289078,-118.3791122,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
4154,"{'id': 403183, 'name': 'South Robertson'}",1080,Apartment,34.05289078,-118.3791122,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
4155,"{'id': 403183, 'name': 'South Robertson'}",1080,Apartment,34.05289078,-118.3791122,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
4156,"{'id': 403183, 'name': 'South Robertson'}",1080,Apartment,34.05289078,-118.3791122,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
4157,"{'id': 403183, 'name': 'South Robertson'}",1080,Apartment,34.05289078,-118.3791122,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
4158,"{'id': 403183, 'name': 'South Robertson'}",1080,Apartment,34.05289078,-118.3791122,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
4159,"{'id': 403183, 'name': 'South Robertson'}",1080,Apartment,34.05289078,-118.3791122,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
4160,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
4161,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
4162,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
4163,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
4164,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
4165,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
4166,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
4167,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
4168,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
4169,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
4170,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
4171,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
4172,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
4173,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
4174,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
4175,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
4176,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
4177,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
4178,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
4179,"{'id': 403183, 'name': 'South Robertson'}",1710,House,34.03628159,-118.3885803,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
4180,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
4181,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
4182,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
4183,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
4184,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
4185,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
4186,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
4187,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
4188,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
4189,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
4190,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
4191,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
4192,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
4193,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
4194,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
4195,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
4196,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
4197,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
4198,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
4199,"{'id': 403183, 'name': 'South Robertson'}",1350,Guest suite,34.04042053,-118.3834076,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
4200,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
4201,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
4202,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
4203,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
4204,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
4205,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
4206,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
4207,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
4208,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
4209,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
4210,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
4211,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
4212,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
4213,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
4214,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
4215,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
4216,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
4217,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
4218,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
4219,"{'id': 403183, 'name': 'South Robertson'}",14130,House,34.05138016,-118.3973007,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
4220,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
4221,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
4222,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
4223,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
4224,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
4225,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
4226,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
4227,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
4228,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
4229,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
4230,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
4231,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
4232,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
4233,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
4234,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
4235,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
4236,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
4237,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
4238,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
4239,"{'id': 403183, 'name': 'South Robertson'}",1476,Guesthouse,34.04294968,-118.3827362,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
4240,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
4241,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
4242,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
4243,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
4244,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
4245,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
4246,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
4247,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
4248,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
4249,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
4250,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
4251,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
4252,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
4253,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
4254,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
4255,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
4256,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
4257,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
4258,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
4259,"{'id': 403183, 'name': 'South Robertson'}",2142,Apartment,34.05093002,-118.3813171,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
4260,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
4261,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
4262,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
4263,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
4264,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
4265,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
4266,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
4267,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
4268,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
4269,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
4270,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
4271,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
4272,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
4273,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
4274,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
4275,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
4276,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
4277,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
4278,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
4279,"{'id': 403183, 'name': 'South Robertson'}",1980,Guesthouse,34.03005981,-118.3878632,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
4280,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
4281,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
4282,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
4283,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
4284,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
4285,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
4286,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
4287,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
4288,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
4289,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
4290,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
4291,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
4292,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
4293,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
4294,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
4295,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
4296,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
4297,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
4298,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
4299,"{'id': 403183, 'name': 'South Robertson'}",22716,House,34.04761887,-118.3886032,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
4300,"{'id': 403183, 'name': 'South Robertson'}",1530,Serviced apartment,34.03604126,-118.3886719,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
4301,"{'id': 403183, 'name': 'South Robertson'}",1530,Serviced apartment,34.03604126,-118.3886719,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
4302,"{'id': 403183, 'name': 'South Robertson'}",1530,Serviced apartment,34.03604126,-118.3886719,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
4303,"{'id': 403183, 'name': 'South Robertson'}",1530,Serviced apartment,34.03604126,-118.3886719,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
4304,"{'id': 403183, 'name': 'South Robertson'}",1530,Serviced apartment,34.03604126,-118.3886719,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
4305,"{'id': 403183, 'name': 'South Robertson'}",1530,Serviced apartment,34.03604126,-118.3886719,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
4306,"{'id': 403183, 'name': 'South Robertson'}",1530,Serviced apartment,34.03604126,-118.3886719,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
4307,"{'id': 403183, 'name': 'South Robertson'}",1530,Serviced apartment,34.03604126,-118.3886719,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
4308,"{'id': 403183, 'name': 'South Robertson'}",1530,Serviced apartment,34.03604126,-118.3886719,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
4309,"{'id': 403183, 'name': 'South Robertson'}",1530,Serviced apartment,34.03604126,-118.3886719,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
4310,"{'id': 403183, 'name': 'South Robertson'}",1530,Serviced apartment,34.03604126,-118.3886719,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
