id,propertyId,source,neighborhood_id,description,Title,nightPrice,numOfBaths,numOfBeds,Price,address,neighborhood,city,zip,propertyType,lat,lon,capacityOfPeople,numOfRooms,reviewsCount,startRating,occupancy,nightsBooked,clean_mthly_price
5958843,,Regular,115836,"This completely newly remodeled unit is just breathtaking! Everything from the earth toned colors around the unit to the carpet and gorgeous brown tiles on the floors, its made to perfection. Spacious rooms and living room with a nice kitchen that already has a stove/oven installed and a double sink. Nice big closet in bedroom and a spacious bathroom. Ceiling fans across the unit.1 Off-street designated parking space available with the option of street parking (plenty of room available). Schedule a showing today before its taken! $1400 per month $1400 security deposit $35 application fee per adult applicant Contact Ortal at LA Property Management Group email preferred: ortal at lapmg dot com 323-410-0312 Direct office line 323-255-9400 LAPMG Main line www.lapmg.com (RLNE1914361)",1885-1899 W Jefferson Los Angeles,,1,1,1400,"1885-1899 W Jefferson Los Angeles, CA 90018",Jefferson Park,Los Angeles,90018,apartment,34.0257988,-118.3119965,,,,,,,
5959384,,Regular,115836,"This gorgeous unit located on St Andrews Pl. is warm and cozy! Fresh paint all across the unit with beautiful dark hardwood and tile floor. Perfectly positioned right by Jefferson Blvd & Western. Bathroom features a nice bathtub with a shower head, ceiling fans along with A/C system in the unit. Kitchen with a double sink with the perfect amount of space for a nice little breakfast table. $1300 per month $1300 security deposit $35 application fee per adult applicant Contact Ortal at LA Property Management Group email preferred: ortal at lapmg dot com 323-410-0312 Direct office line 323-255-9400 LAPMG Main line www.lapmg.com (RLNE1914420)",3114-3126 S St Andrews Place Los Angeles,,1,1,1300,"3114-3126 S St Andrews Place Los Angeles, CA 90018",Jefferson Park,Los Angeles,90018,apartment,34.02590179,-118.3119965,,,,,,,
5959385,,Regular,115836,"This completely newly remodeled unit is just breathtaking! Everything from the earth toned colors around the unit to the carpet and gorgeous brown tiles on the floors, its made to perfection. Spacious rooms and living room with a nice kitchen that already has a stove/oven installed and a double sink. Nice big closet in bedroom and a spacious bathroom. Ceiling fans across the unit.1 Off-street designated parking space available with the option of street parking (plenty of room available). Schedule a showing today before its taken! $1400 per month $1400 security deposit $35 application fee per adult applicant Contact Ortal at LA Property Management Group email preferred: ortal at lapmg dot com 323-410-0312 Direct office line 323-255-9400 LAPMG Main line www.lapmg.com (RLNE1914361)",1885-1899 W Jefferson Los Angeles,,1,1,1400,"1885-1899 W Jefferson Los Angeles, CA 90018",Jefferson Park,Los Angeles,90018,apartment,34.0257988,-118.3119965,,,,,,,
5966911,,Regular,115836,"Newly remodeled 2bed 1bath unit is available for lease! This unit offers two large sized bedrooms, bathroom with two sinks, large living and dining, kitchen, andextra space for an office. Wood flooring throughout the space. Comes with one covered parking space. This unit has formal front entrance and also a back entrance foreasy access to the garage.","Residential Lease, Contemporary - Los Angeles, CA",,1,2,2650,2419 3Rd Ave,Jefferson Park,Los Angeles,90018,Other,34.03479004,-118.3203201,,,,,,,
5291721,,Regular,116206,"This spacious apartment has a bright and open floor plan. 2BDR 1BA and an assigned parking space. It is conveniently located near freeway access, minutes from Downtown LA & other conveniences. A must see!",2691 Griffin Avenue #5,,1,2,1300,"Los Angeles, CA 90031",Lincoln Heights,Los Angeles,90031,apartment,34.07910156,-118.211998,,,,,,,
5325020,,Regular,116206,"Bright, airy, spacious and quiet 2 bed, 1 bath apartment in Lincoln Heights. Part of a four unit building, this lovely unit has includes all appliances. There are two parking spots included (one carport and one spot on lot.) Super-central location, close to Keck USC, Arts District and DTLA. Just minutes from LA, Pasadena and Valley's most vibrant areas with cafes, restaurants, boutiques and shops! *Renter's Insurance Required*","Apartment - Los Angeles, CA",,1,2,2395,2238 Eastlake Avenue,Lincoln Heights,Los Angeles,90031,apartment,34.07133865,-118.2073975,,,,,,,
5341610,,Regular,116206,"BRAND NEW CONSTRUCTION! 2769 1/2 Marengo Street. Be the first to move in to this beautiful condo!  Modern and chic!  Faux-wood floors throughout, all stainless steel appliances, fridge, stove, dishwasher, washer and dryer - ALL INCLUDED!  Large and spacious.  Master suite has a very large walk-in closet and beautiful master bathroom.  Central air conditioning and central heat.  Includes 2 assigned parking spaces.  Close to everything, gated and private!",2769 Marengo Street,,2,3,3595,2769 Marengo Street,Lincoln Heights,Los Angeles,90033,apartment,34.05472946,-118.19561,,,,,,,
5401958,,Regular,116206,"This charming 1 Bedroom Studio condominium is located in Los Angeles just off the 5 and 110 Freeways. The unit has 630 living sq Feet, built in 2006, central air/heat, underground parking, and a private balcony. The kitchen has all the appliances dishwasher, refrigerator, microwave all stainless steel and a washer & dryer. The complex is gated and has a clubhouse work out facilities, grills and pool tables. Appliances covered under Home Appliance Warranty Program for normal use and maintained while in use. 

OWNER IS WILLING TO NEGOTIATE PRICE FOR AN 18 MONTH LEASE. 

SCHOOL DISTRICT:  Los Angeles Unified 
UTILITIES:
PET POLICY:  No pets allowed","Studio - Los Angeles, CA",,1,1,1650,360 W AVENUE 26 #403,Lincoln Heights,Los Angeles,90031,apartment,34.08031845,-118.2203064,,,,,,,
5469437,,Regular,116206,"Spacious 1 bedroom, 1 bath with wood and tile flooring through out, Newer Kitchen with Granite counter, large family room, minutes from USC Keck School of Medicine-Health Sciences Campus, Cal State Los Angeles and Downtown Los Angeles. Near public transportation walking distance to nearby schools. Washer & Gas or Electric Dryer hook ups in the unit. Rent includes assigned parking for one car and utilities included Water/Trash. This is a No Pet complex.",4106 Abner Street,,1,1,1750,4106 Abner Street,Lincoln Heights,Los Angeles,90032,apartment,34.06610107,-118.195137,,,,,,,
5830316,,Regular,116206,"Pride of Ownership in the heart of Lincoln Heights ! First time this property is offered to lease ! There are a total of 3 units in this complex and the upper units are both tenant occupied, this bottom unit is move in ready! Spacious living room, 4 separate bedrooms 2 bath, dining area private parking for 1 car plus curb parking. Upgrades include fresh paint, new laminate flooring and refinished kitchen cabinetry. Conveniently located near shopping centers the 5 and 110 freeway and only 5 minutes away from Dodger Stadium!",161 W Avenue 28,,2,4,3500,161 W Avenue 28,Lincoln Heights,Los Angeles,90031,single_home,34.07992935,-118.2167892,,,,,,,
5844001,,Regular,116206,"The gated apartment complex located at 149 N. Avenue 25, Los Angeles, CA 90031, known as Lincoln Hights area, closed to Down Town LA / China Town, USC medical center, walking distance to shops, bus, restaurants, banks, easy access to 5/10/110 Freeway. Newer building, gated small complex, newly remolded, hardwood floor, new granite counter top and kitchen cabinet, 1 underground parking spaces included. total 17 units, quiet, clean and safe. 1 bedroom + 1 bath, nice floor plan with good size rooms, Only one unit available upstairs, renting for $1550/month.",149 N North Avenue 25 #204,,1,1,1550,149 N North Avenue 25 #204,Lincoln Heights,Los Angeles,90031,apartment,34.07720184,-118.2176895,,,,,,,
5908560,,Regular,116206,"Three Beautiful One of a kind New Construction Townhouse Units For Lease -Three - 3bed 2 bath modern style townhouse and One- 4bed 2 bath. They all have an open floor plan and plenty of natural light. The units are fully upgraded from all modern touches, brand new appliances, kitchen has beautiful countertop, great cabinet space, large bedrooms with plenty of closet space. With a two-car garage. Washer and Dryer in the unit.Close to all shopping,freeways,restaurants.","Residential Lease, Contemporary - Los Angeles, CA",,2,3,3000,1560 Ricardo St #1560,Lincoln Heights,Los Angeles,90033,Other,34.06126022,-118.1970291,,,,,,,
5924412,,Regular,116206,"LOOK FOR VIRTUAL TOUR OPTION!!!! AMAZING WALK THRU!... VIRTUAL OPEN HOUSE MEETING password: Adela

A rare opportunity to own an Art Deco 5th floor DTLA View Studio Loft in the Gorgeous and Historical Alta Lofts. This 1925 Art DÃƒÂ©cor paint warehouse was designed by the Architects of the Mayan and Wiltern Theaters and Restored by Brooks + Scarpa. The Live/Work studio has a Windowed Roll up door that leads to a balcony facing the historical Los Angeles County+USC Medical center, and Downtown Los Angeles. The studio loft is complete with stainless steel appliances, central AC and Heat, in door laundry closet, and polished concrete floors. There is one gated assigned parking space.  Alta Lofts includes a gym, recreational room for parties, outdoor BBQ area, and an outdoor lounge area.
Less than a 10 min drive from Pasadena, Downtown LA and Dodger stadium make this location highly desirable. Take a bike ride down the LA River bike trail, Hike at the nearby Elysian Park Hiking Trails, Enjoy a picnic at the Recently renovated LA State Historic Park, Chinatown and much more. Cut your commute to DTLA short by hopping onto the Lincoln/Cypress Gold Line!

New developments in the area include the Redevelopment of the Art Deco Landmark, Lincoln Heights Jail, which will bring residential, commercial, and manufacturing space to the site. A Mixed-Use project directly adjacent to ALTA Lofts include plans for a hotel, apartments, and retail.","Condominium, Modern - Los Angeles, CA",,1,0,2000,200 N San Fernando #505,Lincoln Heights,Los Angeles,90031,apartment,34.07690048,-118.2220001,,,,,,,
5928899,,Regular,116206,"Lacy Studio Lofts, located in the Lincoln Heights/Chinatown neighborhood, is a contemporary interpretation of the ""New Urbanism"" loft conversion style seen across the country in what were largely once (but not anymore) neglected and abandoned downtowns through the 1990s. Residents and tenants take full advantage of the relatively quiet yet uncommonly accessible location which includes the CA-110 and I-5 freeways less than a quarter mile away and the Gold Line Metro Station literally around the corner connecting residents and tenants to all of metro Los Angeles. Lacy also features three creative office spaces in a converted warehouse with bow-truss ceiling and exposed brick walls all highly desirable features for creative workers such as advertising agencies, entertainment companies, production companies, media companies and similar firms. These extraordinary spaces with tall ceilings, city views and skillful architectural detailing, are tailored to the needs of creative individu ... (show more) als involved in visual and performing arts and all aspects of the entertainment industry. (RLNE1901328)",2684 Lacy Street Los Angeles,,1,1,2000,"2684 Lacy Street Los Angeles, CA 90031",Lincoln Heights,Los Angeles,90031,apartment,34.08319855,-118.2190018,,,,,,,
5944037,,Regular,116206,"Lacy Studio Lofts, located in the Lincoln Heights/Chinatown neighborhood, is a contemporary interpretation of the ""New Urbanism"" loft conversion style seen across the country in what were largely once (but not anymore) neglected and abandoned downtowns through the 1990s. Residents and tenants take full advantage of the relatively quiet yet uncommonly accessible location which includes the CA-110 and I-5 freeways less than a quarter mile away and the Gold Line Metro Station literally around the corner connecting residents and tenants to all of metro Los Angeles. Lacy also features three creative office spaces in a converted warehouse with bow-truss ceiling and exposed brick walls all highly desirable features for creative workers such as advertising agencies, entertainment companies, production companies, media companies and similar firms. These extraordinary spaces with tall ceilings, city views and skillful architectural detailing, are tailored to the needs of creative individu ... (show more) als involved in visual and performing arts and all aspects of the entertainment industry. (RLNE1901328)",2684 Lacy Street Los Angeles,,1,1,2000,"2684 Lacy Street Los Angeles, CA 90031",Lincoln Heights,Los Angeles,90031,apartment,34.08319855,-118.2190018,,,,,,,
5954012,,Regular,116206,"Welcome home! This bright and modern unit is on a quiet street near all the amenities of the local neighborhoods. Trendy Coffee shops, public transport to the USC health science campus, Keck, Arts District and DTLA. This townhouse style unit has been completely redesigned with style. Offering 2 bed 1 bath, Central AC/Heat, In-Unit Washer/Dryer combo, Luxury Vinyl floors, recessed lighting, new kitchen cabinets, new quartz countertops, duel  pane windows, under mount sink and many more upgrades. Appliances also included. Schedule a tour today.","Residential Lease, Victorian - Los Angeles, CA",,1,2,2500,2243 Hancock St #2243 1/2,Lincoln Heights,Los Angeles,90031,Other,34.07146835,-118.2092667,,,,,,,
5958844,,Regular,116206,"Lacy Studio Lofts, located in the Lincoln Heights/Chinatown neighborhood, is a contemporary interpretation of the ""New Urbanism"" loft conversion style seen across the country in what were largely once (but not anymore) neglected and abandoned downtowns through the 1990s. Residents and tenants take full advantage of the relatively quiet yet uncommonly accessible location which includes the CA-110 and I-5 freeways less than a quarter mile away and the Gold Line Metro Station literally around the corner connecting residents and tenants to all of metro Los Angeles. Lacy also features three creative office spaces in a converted warehouse with bow-truss ceiling and exposed brick walls all highly desirable features for creative workers such as advertising agencies, entertainment companies, production companies, media companies and similar firms. These extraordinary spaces with tall ceilings, city views and skillful architectural detailing, are tailored to the needs of creative individu ... (show more) als involved in visual and performing arts and all aspects of the entertainment industry. (RLNE1901328)",2684 Lacy Street Los Angeles,,1,1,2000,"2684 Lacy Street Los Angeles, CA 90031",Lincoln Heights,Los Angeles,90031,apartment,34.08319855,-118.2190018,,,,,,,
5959386,,Regular,116206,"Lacy Studio Lofts, located in the Lincoln Heights/Chinatown neighborhood, is a contemporary interpretation of the ""New Urbanism"" loft conversion style seen across the country in what were largely once (but not anymore) neglected and abandoned downtowns through the 1990s. Residents and tenants take full advantage of the relatively quiet yet uncommonly accessible location which includes the CA-110 and I-5 freeways less than a quarter mile away and the Gold Line Metro Station literally around the corner connecting residents and tenants to all of metro Los Angeles. Lacy also features three creative office spaces in a converted warehouse with bow-truss ceiling and exposed brick walls all highly desirable features for creative workers such as advertising agencies, entertainment companies, production companies, media companies and similar firms. These extraordinary spaces with tall ceilings, city views and skillful architectural detailing, are tailored to the needs of creative individu ... (show more) als involved in visual and performing arts and all aspects of the entertainment industry. (RLNE1901328)",2684 Lacy Street Los Angeles,,1,1,2000,"2684 Lacy Street Los Angeles, CA 90031",Lincoln Heights,Los Angeles,90031,apartment,34.08319855,-118.2190018,,,,,,,
5966776,,Regular,116206,"This light filled 2 bedroom and 1.5 bath townhouse is located in the heart of Lincoln Heights with mountain views.  Laminate and tile floors and granite countertops make this unit very clean, and modern.  All kitchen appliances are included, as well as a front- loading washer and dryer.  Rare vacancy in this building, small pets will be considered.  Street parking only.  Come make this your new home, its moments from the Heights Deli, Elysian Park, Chinatown, Dodger Stadium, centrally located near all that Downtown LA, Highland Park and El Sereno have to offer.",2035 Hancock Street #2,,1,2,1900,2035 Hancock Street #2,Lincoln Heights,Los Angeles,90031,townhouse,34.0680809,-118.2089996,,,,,,,
5967738,,Regular,116206,"Welcome to Lincoln Heights a highly desired area! Very close to downtown Los Angeles. This Unit is has a newer bath and a very well sized kitchen and living room. The unit also comes with a 1 car parking space and the owner is also in charge of paying for trash & water. Come take a look this won't last very long. Very convenient location near all major bus stops.Close to schools as Griffin Elementary School, Sacred Heart Elementary School, Sacred Heart High School. Near to LA-USC Medical Center and Medical Plaza, Dodger Stadium, Famous Broadway Avenue, Chinatown, coffee shops, 7-Eleven, Mc-Donald's, Market and many more. Public transportation, bus stop right in the corner, and minutes away to Downtown Los Angeles area. Owner is looking to lease 1 year or more.",2008 Griffin Avenue #5,,1,1,1850,2008 Griffin Avenue #5,Lincoln Heights,Los Angeles,90031,apartment,34.06795883,-118.2111816,,,,,,,
5976305,,Regular,116206,"Freshly painted and move in ready one bedroom plus one bathroom ground floor apartment. 
One parking space. Storage. East access to freeway and Metro station.
School and grocery store steps away.","Apartment - Lincoln Heights, CA",,1,1,1450,141 E Avenue 35,Lincoln Heights,Los Angeles,90031,apartment,34.07654953,-118.2152634,,,,,,,
5976927,,Regular,116206,"3 bedroom 2 bathroom back house unit completely renovated!  Conveniently located right across the street from LAC-USC Medical and Health Sciences Campus, minutes from Cal State LA, Downtown LA, Arts District and freeways.  Features include: all new floors throughout, new kitchen with updated cabinets and kitchen counters, both bathrooms have been completely updated, new windows and recessed lighting throughout. Enjoy your enclosed back yard to make your own  private oasis.  Laundry hook-ups in garage.  A must see.",1620 N Soto Street,,2,3,2800,1620 N Soto Street,Lincoln Heights,Los Angeles,90033,single_home,34.06259155,-118.1975327,,,,,,,
5983413,,Regular,116206,"This Bright and modern unit sits on a quiet street near all the amenities of the local neighborhood. Take a short walk to Coffee shops, public transport to the USC health science campus, Keck, Arts District or a short drive  DTLA. This single family style unit has been completely renovated. A private master suite  complete with its own private full bathroom, large closet, and awesome heigh ceilings. The spare bedroom and bathroom are on the opposite side for complete privacy between both rooms. In-Unit Washer/Dryer combo, Luxury Vinyl floors throughout, Recessed lighting, New Kitchen Cabinets, New Quartz countertops, Duel  Pane Windows, Under mount sink new HVAC and many more upgrades. Appliances also included. Schedule a showing today!","Residential Lease, Victorian - Los Angeles, CA",,2,2,3500,2243 Hancock St,Lincoln Heights,Los Angeles,90031,Other,34.07146835,-118.2092667,,,,,,,
5983414,,Regular,116206,"This Bright and modern unit sits on a quiet street near all the amenities of the local neighborhood. Take a short walk to Coffee shops, public transport to the USC health science campus, Keck, Arts District or a short drive  DTLA. This town house style unit has been completely renovated. 2 beds 1 bath, large closet, and awesome heigh ceilings. In-Unit Washer/Dryer combo, Luxury Vinyl floors throughout, Recessed lighting, New Kitchen Cabinets, New Quartz countertops, Duel  Pane Windows, Under mount sink new HVAC and many more upgrades. Appliances also included. Schedule a showing today!","Residential Lease, Victorian - LOS ANGELES, CA",,1,2,2500,2243 Hancock ST #1/2,Lincoln Heights,Los Angeles,90031,Other,34.07146835,-118.2092667,,,,,,,
5291722,,Regular,116415,"Newly renovated 1bdrm/1bath . Close to freeways I-405 and I-90 and in walking distance to many restaurants, markets, schools, parks, and hospital. Public transportation also nearby. Quiet, clean, and secure complex includes parking, and laundry room on site. Tile flooring throughout unit. Pets allowed under 25 lbs. Easy access to beach, conveniently located near Venice/Santa Monica/Culver City/West LA/Marina Del Rey/90066/90034/90232",12711 Pacific Avenue #6,,1,1,1575,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,apartment,34.00049973,-118.4380035,,,,,,,
5291723,,Regular,116415,"Newly renovated 1bdrm/1bath . Close to freeways I-405 and I-90 and in walking distance to many restaurants, markets, schools, parks, and hospital. Public transportation also nearby. Quiet, clean, and secure complex includes parking, and laundry room on site. Hardwood flooring throughout unit. Pets allowed under 25 lbs. Easy access to beach, conveniently located near Venice/Santa Monica/Culver City/West LA/Marina Del Rey/90066/90034/90232",12711 Pacific Avenue #3,,1,1,1575,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,apartment,34.00049973,-118.4380035,,,,,,,
5291724,,Regular,116415,"Newly renovated 1bdrm/1bath . Close to freeways I-405 and I-90 and in walking distance to many restaurants, markets, schools, parks, and hospital. Public transportation also nearby. Quiet, clean, and secure complex includes parking, and laundry room on site. Tile flooring throughout unit. Pets allowed under 25 lbs. Easy access to beach, conveniently located near Venice/Santa Monica/Culver City/West LA/Marina Del Rey/90066/90034/90232",12711 Pacific Avenue #5,,1,1,1575,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,apartment,34.00049973,-118.4380035,,,,,,,
5291725,,Regular,116415,"Enter this beautifully remodeled Mediterranean style building with arches. Great upper one bedroom apartment. Enter your living room with hardwood floors, large picture window that brings in lots of natural sunlight, air conditioning, recessed lighting to create a real nice ambiance. Enter the dining room with designer ceiling fan and white tile flooring. Kitchen has dark wood cabinets, Baltic brown granite counter tops, all stainless steel appliances: stove, refrigerator, microwave, dishwasher and stainless steel sink. Bedroom is 14 x 14 with new beige carpet. Bathroom has white tile flooring and a European Vanity. Brand new windows installed that are sound proofed. Parking is not included. AVAILABLE FOR MOVE IN SEPTEMBER 7TH, 2015. Minutes to the 10 & 405 freeways, Marina Del Rey, Downtown Culver City, Sunday's Mar Vista's Farmers Market and Venice Beach. 10 Minutes to UCLA, SMC and Loyola. 15 minutes to downtown Los Angeles and LAX.",12504 Venice Boulevard #211,,1,1,1695,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,apartment,34.00239944,-118.4349976,,,,,,,
5291727,,Regular,116415,"Cape Cod style Building centrally located between Culver City and Venice Beach. Walking distance to weekly Farmers Market. Pet Friendly. Newly renovated unit with patio, hardwood floors, fireplace, all kitchen applicances",4148 Inglewood Boulevard #104,,1,1,1895,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,apartment,33.9992981,-118.4229965,,,,,,,
5291728,,Regular,116415,"Enter this small quiet gated building with intercom entry to an upper rear medium sized newly remodeled 2 bedroom and 2 bath apartment in the heart of Mar Vista. Enter your living room 16 x 12 feet with hardwood floors, AC and super large picture (double paned to reduce sound) window that brings in lots of natural sunlight. Dining room with white tile floors and designer ceiling fan. Kitchen has white tile countertops, white cabinets and includes stove, refrigerator, microwave, dishwasher and stainless steel sink. Bedroom is 12x14 with lots of closet space in the bedroom and hallway. The second bedroom is 12x12 with beige carpet. Bathroom with European vanity and white tile flooring. Laundry on site. One parking space. Minutes to the 10 & 405 freeways, Sunday's Mar Vista Farmers Market, Venice Beach, downtown Culver City. 10 minutes to UCLA, SMC and Loyola. 15 minutes to downtown Los Angeles or LAX. Must See Available for move September 7th, 2015. Must see",12721 Matteson Avenue #6,,2,2,2195,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,apartment,33.99959946,-118.4369965,,,,,,,
5291729,,Regular,116415,"Totally remodeled Mediterranean style building. Super nice completely remodeled lower 2 bedrooms and 2 baths in a small quiet building. Enter your spacious living room to hardwood floors, AC and large picture windows that brings in lots of natural sunlight. Mediterranean arch to the dining room with white tile flooring and a designer ceiling fan. Kitchen has dark wood kitchen cabinets with Baltic brown granite counter tops and kitchen includes all stainless steel appliances: stove, refrigerator, built in microwave, dishwasher, stainless steel sink and white tile flooring. Bedrooms are 12 x 13 and 12 x 14 with beige carpet and wall to wall closets. Bathrooms with white tiles flooring and European vanities. Parking available for two. Laundry on site. Ready for move in on September 1st, 2015. Must see! Minutes to the 10 & 405 freeways, downtown Culver City, Sony's Studios, Marina Del Rey, Sunday's Mar Vista Farmers Market. 10 minutes to UCLA, SMC, Loyola and Venice Beach. 15 minutes to ... (show more) downtown Los Angeles and LAX.",4106 Inglewood Boulevard #2,,2,2,2395,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,apartment,34.00030136,-118.4240036,,,,,,,
5291730,,Regular,116415,"Charming 2 story building with vintage Spanish tiled roof. Within walking distance of weekly Farmers Market, Mitsuwa Japanese Market. Just minutes away from Venice Beach and trendy Culver City. Pet Friendly.",12415 Pacific Avenue #7,,2,2,2395,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,apartment,34.00270081,-118.4339981,,,,,,,
5291731,,Regular,116415,Bright airy totally renovated 2+1 in prime mar vista attached garage with remote control high end brand new dishwasher refrigerator stove & microwave hood side by side washer dryer. lots of closet w additional storage in garage. One room opens up to concrete side patio. Main door opens to grassy front yard. brand new kitchen and vanity cabinets and faucets granite counter top beautiful solid hardwood flooring,12223 Ocean Park Boulevard,,1,2,2400,"Los Angeles, CA 90064",Mar Vista,Los Angeles,90064,townhouse,34.02389908,-118.447998,,,,,,,
5291732,,Regular,116415,"Very bright and large unit high ceiling, 2 gas burning fire places one in the living room and one in the bedroom. Incredible Rooftop Deck With Panoramic Views! Great layout for roommates with two suites separated by the living room and kitchen. Must see. Rooftop Deck With Panoramic Views! No Pets",12707 Caswell Avenue #206,,2,2,2495,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,apartment,33.99900055,-118.435997,,,,,,,
5291733,,Regular,116415,"JULI (310) 902-5896 **THIS AD IS BEING ADVERTISED BY NORTH OAK'S MAIN OFFICE. FOR A QUICKER RESPONSE, PLEASE SCHEDULE DIRECTLY WITH LEASING AGENT/ONSITE MANAGER** Fabulous 2 Bedroom & 2 Bath. Conveniently located near schools & shopping centers! Rent: $2,495.00 Deposit: $2,000.00 Minutes from Sony Pictures Studio Tour, Culver City Stairs, Venice Beach & Boardwalk, Tito's Tacos, Westfield Culver City, Loyola Marymount University. Less than 20 minutes from Third Street Promenade. Near Places like: Venice Antiques & Collectibles Flea Market, Culver West Park, & many more! Unit Comes with Washer & Dryer ! **SMALL PETS OK WITH ADDITIONAL DEPOSIT** Call us today & schedule an appointment to view your next home! Juli, (310) 902-5896 **EQUAL HOUSING OPPORTUNITY** Photos may not represent the actual unit which is for lease. Please contact the leasing agent for more information.",3974 Moore Street,,2,2,2495,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,apartment,33.9966011,-118.4380035,,,,,,,
5291734,,Regular,116415,"Super clean and large townhouse unit with great closets! Downstairs features new hardwood and tile floors, LED light fixtures, granite counter tops, natural gas 5-burner self-cleaning stove, built-in microwave and dishwasher. Upstairs highlights include new custom tile tub/shower and all new fixtures and cabinets. Secure building and parking. Near recreation center, tennis courts, shopping and restaurants.",3480 Sawtelle Boulevard #4,,2,2,2550,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,townhouse,34.01720047,-118.4240036,,,,,,,
5291737,,Regular,116415,"Located adjacent to Century City and Beverly Hills, The Terrace Trousdale's Tudor style 2-story Townhomes are designed around a beautiful courtyard environment with enclosed parking. Just a short walk to the finest supermarkets in the Community, close to Westside beaches, Regional malls, the Best restaurants, entertainment and museums. Easy access to freeways 405 and 10 takes you everywhere you want to go",11400 National Boulevard,,2,2,2719,"Los Angeles, CA 90064",Mar Vista,Los Angeles,90064,apartment,34.02510071,-118.4339981,,,,,,,
5291739,,Regular,116415,"Large bright airy totally renovated 2+1 townhouse in prime mar vista neighborhood with attached garage with remote control. lots of closets and additional storage area in garage. Front door opens to grassy yard and one bedroom opens to large concrete patio. Brand new kitchen & vanity cabinets, faucets and high end s/s appliances (whirlpool gold dish washer, refrigerator, stove, microwave hood, full size stackup washer dryer), Granite countertop, beautiful hardwood flooring, new lighting",12219 Ocean Park Boulevard #GROUND LEVEL,,1,2,2875,"Los Angeles, CA 90064",Mar Vista,Los Angeles,90064,townhouse,34.02399826,-118.447998,,,,,,,
5291740,,Regular,116415,"Entirely remodeled upper unit with no common walls in a quaint Tri-Plex. New ownership completely rehabbing the entire property. Beautiful light gray hardwood flooring throughout, custom kitchen cabinetry with a large open kitchen with breakfast bar, dining area, two new full baths with gorgeous tile, new dual paned glass windows, ceiling fans, in-unit stackable washer and dryer. Private stairwell entrance with nook perfect for a little office or storage area at the top of the stairs. Lots of natural light and open floor plan. Includes one fully enclosed private garage parking space. Ready for August 1st move in date. Max of one dog with approval and pet deposit, no aggressive breeds.",12402 Mccune Avenue,,2,2,2900,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,apartment,34.00510025,-118.4349976,,,,,,,
5291741,,Regular,116415,"Enter this small quiet gated building with intercom entry to a beautiful upper rear 3 bedroom and 2 baths. Small quiet 8 unit building. Super large spacious living room with hardwood floors, skylight and a large picture window that brings in lots of natural sunlight. Dining area with white tile flooring and designer ceiling fan. Kitchen has cherry wood kitchen cabinets with white tiled kitchen counters and includes: stove, dishwasher, refrigerator and stainless steel sink. Bedrooms are 14x12, 12x12 and 13x12. Bathrooms have white marble tiles. Laundry on site. Parking for two. Available for move in December 7th, 2015. Must see! Minutes to the 10 & 405 freeways, 5 min from downtown Culver City with movies, shops and restaurants. Minutes from Mar Vista Sunday Farmers Market, Venice Beach and Marina del Rey. 15 minutes to UCLA and 20 minutes to Downtown Los Angeles.",4106 Inglewood Boulevard #7,,2,3,2995,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,apartment,34.00030136,-118.4240036,,,,,,,
5291743,,Regular,116415,"Bright, Beautiful, Spacious Townhome with 2 Ensuite Bedrooms & 2.5 Bathrooms in Desirable Mar Vista less than 2 miles to the Beach! Perfect location nestled in the middle of Marina Del Rey, Playa Vista, Culver City, and Venice. This is a warm, inviting townhouse featuring wood floors, remodeled kitchen with stainless steel appliances and Caesarstone counters that opens to an expansive living area! Plenty of storage, washer/dryer in the unit, dual pane windows, powder room, 2 side by side parking spaces in Gated Community Garage of only 6 units. To set an appointment, please email, call or text me. Note: This is an unfurnished townhome. Pictures taken when previous tenant occupied unit. One year lease minimum No pets Rent: $3250/month Security Deposit: $3500",12731 Matteson Avenue #5,,3,2,3250,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,townhouse,33.99940109,-118.4380035,,,,,,,
5291744,,Regular,116415,"Private 2 bedroom, 1 bath house on one of the finest streets in the Mar Vista area. Double wide side walks, palm tree lined wide street with quiet neighbors. House is well maintained and includes an enclosed patio and large yard. No need for self storage since property has three storage buildings.",4227 E Boulevard,,1,2,3850,"Los Angeles, CA 90066",Mar Vista,Los Angeles,90066,single_home,33.99980164,-118.4189987,,,,,,,
